2021-09-08 20:04:00	comb	307.38	94	7813
2021-09-08 20:06:00	comb	307.4	110	7923
2021-09-08 20:08:00	comb	307.06	56	7979
2021-09-08 20:10:00	comb	307.1	53	8032
2021-09-08 20:12:00	comb	307.41	42	8074
2021-09-08 20:14:00	comb	307.42	43	8117
2021-09-08 20:16:00	comb	307.22	36	8153
2021-09-08 20:20:00	comb	307.95	65	8218
2021-09-08 20:28:00	comb	307.46	68	8286
2021-09-08 20:30:00	comb	306.99	51	8337
2021-09-08 20:32:00	comb	307.11	28	8365
2021-09-08 20:36:00	comb	307.26	15	8380
2021-09-08 20:44:00	comb	308.85	33	8413
2021-09-08 20:46:00	comb	308.86	58	8471
2021-09-08 20:48:00	comb	308.89	48	8519
2021-09-08 20:52:00	comb	308.71	42	8561
2021-09-08 21:04:00	comb	309.03	16	8577
2021-09-08 21:06:00	comb	308.81	30	8607
2021-09-08 21:10:00	comb	308.96	54	8661
2021-09-08 21:16:00	comb	309.34	29	8690
2021-09-08 21:20:00	comb	309.27	31	8721
2021-09-08 21:30:00	comb	309.13	25	8746
2021-09-08 21:36:00	comb	309.01	15	8761
2021-09-09 15:20:00	comb	311.98	122	122
2021-09-09 15:30:00	comb	311.11	186	308
2021-09-09 15:32:00	comb	311.44	129	437
2021-09-09 15:40:00	comb	308.71	179	616
2021-09-09 15:42:00	comb	308.93	173	789
2021-09-09 15:46:00	comb	308.87	162	951
2021-09-09 15:48:00	comb	308.84	173	1124
2021-09-09 15:50:00	comb	308.46	145	1269
2021-09-09 15:52:00	comb	308.19	137	1406
2021-09-09 15:54:00	comb	308.15	155	1561
2021-09-09 16:02:00	comb	308.27	161	1722
2021-09-09 16:04:00	comb	308.4	143	1865
2021-09-09 16:08:00	comb	310.37	180	2045
2021-09-09 16:10:00	comb	310.68	170	2215
2021-09-09 16:18:00	comb	310.63	134	2349
2021-09-09 16:30:00	comb	311.82	188	2537
2021-09-09 16:32:00	comb	311.04	198	2735
2021-09-09 16:34:00	comb	311.19	181	2916
2021-09-09 16:36:00	comb	311.6	186	3102
2021-09-09 16:54:00	comb	308.14	167	3269
2021-09-09 16:56:00	comb	307.26	205	3474
2021-09-09 16:58:00	comb	307.48	200	3674
2021-09-09 17:00:00	comb	306.66	210	3884
2021-09-09 17:02:00	comb	307.07	176	4060
2021-09-09 17:04:00	comb	306.52	139	4199
2021-09-09 17:10:00	comb	308.53	149	4348
2021-09-09 17:22:00	comb	308.06	173	4521
2021-09-09 17:30:00	comb	307.54	138	4659
2021-09-09 18:12:00	comb	309.09	94	4753
2021-09-09 18:14:00	comb	308.96	111	4864
2021-09-09 18:20:00	comb	309.85	165	5029
